01. Ano,02. Nome Região (Portugal),03. Filtro 1,04. Filtro 2,05. Filtro 3,06. Escala,07. Símbolo,08. Valor
2024,Portugal,Homens,Secundário e pós-secundário,Trabalhador por conta de outrem,,,742.2
2024,Portugal,Homens,Secundário e pós-secundário,Trabalhador por conta própria/empregador,,,47.6
2024,Portugal,Homens,Secundário e pós-secundário,Trabalhador por conta própria/isolado,,,82.0
2024,Portugal,Homens,Superior,Total,,,712.6
2024,Portugal,Homens,Superior,Trabalhador familiar não remunerado,,x,
2024,Portugal,Homens,Superior,Trabalhador por conta de outrem,,,599.6
2024,Portugal,Homens,Superior,Trabalhador por conta própria/empregador,,,38.8
2024,Portugal,Homens,Superior,Trabalhador por conta própria/isolado,,,71.9
2024,Portugal,Homens,Total,Total,,,2594.4
2024,Portugal,Homens,Total,Trabalhador familiar não remunerado,,,13.3
2024,Portugal,Homens,Total,Trabalhador por conta de outrem,,,2126.6
2024,Portugal,Homens,Total,Trabalhador por conta própria/empregador,,,169.0
2024,Portugal,Homens,Total,Trabalhador por conta própria/isolado,,,285.6
2024,Portugal,Mulheres, Básico - 1º Ciclo,Total,,,144.2
2024,Portugal,Mulheres, Básico - 1º Ciclo,Trabalhador familiar não remunerado,,x,
2024,Portugal,Mulheres, Básico - 1º Ciclo,Trabalhador por conta de outrem,,,119.5
2024,Portugal,Mulheres, Básico - 1º Ciclo,Trabalhador por conta própria/empregador,,fr,5.3
2024,Portugal,Mulheres, Básico - 1º Ciclo,Trabalhador por conta própria/isolado,,,17.8
2024,Portugal,Mulheres, Básico - 2º Ciclo,Total,,,189.8
2024,Portugal,Mulheres, Básico - 2º Ciclo,Trabalhador familiar não remunerado,,x,
2024,Portugal,Mulheres, Básico - 2º Ciclo,Trabalhador por conta de outrem,,,162.0
2024,Portugal,Mulheres, Básico - 2º Ciclo,Trabalhador por conta própria/empregador,,fr,6.9
2024,Portugal,Mulheres, Básico - 2º Ciclo,Trabalhador por conta própria/isolado,,,18.9
2024,Portugal,Mulheres, Básico - 3º Ciclo,Total,,,358.7
2024,Portugal,Mulheres, Básico - 3º Ciclo,Trabalhador familiar não remunerado,,x,
2024,Portugal,Mulheres, Básico - 3º Ciclo,Trabalhador por conta de outrem,,,313.8
2024,Portugal,Mulheres, Básico - 3º Ciclo,Trabalhador por conta própria/empregador,,,12.1
2024,Portugal,Mulheres, Básico - 3º Ciclo,Trabalhador por conta própria/isolado,,,30.1
2024,Portugal,Mulheres,Nenhum,Total,,,13.1
2024,Portugal,Mulheres,Nenhum,Trabalhador familiar não remunerado,,x,
2024,Portugal,Mulheres,Nenhum,Trabalhador por conta de outrem,,,11.8
2024,Portugal,Mulheres,Nenhum,Trabalhador por conta própria/empregador,,x,
2024,Portugal,Mulheres,Nenhum,Trabalhador por conta própria/isolado,,x,
2024,Portugal,Mulheres,Secundário e pós-secundário,Total,,,787.2
2024,Portugal,Mulheres,Secundário e pós-secundário,Trabalhador familiar não remunerado,,fr,3.4
2024,Portugal,Mulheres,Secundário e pós-secundário,Trabalhador por conta de outrem,,,708.3
2024,Portugal,Mulheres,Secundário e pós-secundário,Trabalhador por conta própria/empregador,,,19.5
2024,Portugal,Mulheres,Secundário e pós-secundário,Trabalhador por conta própria/isolado,,,56.0
2024,Portugal,Mulheres,Superior,Total,,,1024.8
2024,Portugal,Mulheres,Superior,Trabalhador familiar não remunerado,,x,
2024,Portugal,Mulheres,Superior,Trabalhador por conta de outrem,,,907.9
2024,Portugal,Mulheres,Superior,Trabalhador por conta própria/empregador,,,29.2
2024,Portugal,Mulheres,Superior,Trabalhador por conta própria/isolado,,,85.4
2024,Portugal,Mulheres,Total,Total,,,2517.8
2024,Portugal,Mulheres,Total,Trabalhador familiar não remunerado,,,12.3
2024,Portugal,Mulheres,Total,Trabalhador por conta de outrem,,,2223.3
2024,Portugal,Mulheres,Total,Trabalhador por conta própria/empregador,,,73.2
2024,Portugal,Mulheres,Total,Trabalhador por conta própria/isolado,,,209.0
2024,Portugal,Total, Básico - 1º Ciclo,Total,,,336.8
2024,Portugal,Total, Básico - 1º Ciclo,Trabalhador familiar não remunerado,,fr,5.4
2024,Portugal,Total, Básico - 1º Ciclo,Trabalhador por conta de outrem,,,251.5
2024,Portugal,Total, Básico - 1º Ciclo,Trabalhador por conta própria/empregador,,,22.8
2024,Portugal,Total, Básico - 1º Ciclo,Trabalhador por conta própria/isolado,,,57.1
2024,Portugal,Total, Básico - 2º Ciclo,Total,,,484.9
2024,Portugal,Total, Básico - 2º Ciclo,Trabalhador familiar não remunerado,,fr,3.6
2024,Portugal,Total, Básico - 2º Ciclo,Trabalhador por conta de outrem,,,396.0
2024,Portugal,Total, Básico - 2º Ciclo,Trabalhador por conta própria/empregador,,,30.8
2024,Portugal,Total, Básico - 2º Ciclo,Trabalhador por conta própria/isolado,,,54.5
2024,Portugal,Total, Básico - 3º Ciclo,Total,,,859.1
2024,Portugal,Total, Básico - 3º Ciclo,Trabalhador familiar não remunerado,,fr,5.7
2024,Portugal,Total, Básico - 3º Ciclo,Trabalhador por conta de outrem,,,718.3
2024,Portugal,Total, Básico - 3º Ciclo,Trabalhador por conta própria/empregador,,,52.6
2024,Portugal,Total, Básico - 3º Ciclo,Trabalhador por conta própria/isolado,,,82.5
2024,Portugal,Total,Nenhum,Total,,,32.7
2024,Portugal,Total,Nenhum,Trabalhador familiar não remunerado,,x,
2024,Portugal,Total,Nenhum,Trabalhador por conta de outrem,,,26.1
2024,Portugal,Total,Nenhum,Trabalhador por conta própria/empregador,,x,
2024,Portugal,Total,Nenhum,Trabalhador por conta própria/isolado,,fr,5.2
2024,Portugal,Total,Secundário e pós-secundário,Total,,,1661.4
2024,Portugal,Total,Secundário e pós-secundário,Trabalhador familiar não remunerado,,fr,5.8
2024,Portugal,Total,Secundário e pós-secundário,Trabalhador por conta de outrem,,,1450.5
2024,Portugal,Total,Secundário e pós-secundário,Trabalhador por conta própria/empregador,,,67.1
2024,Portugal,Total,Secundário e pós-secundário,Trabalhador por conta própria/isolado,,,138.0
2024,Portugal,Total,Superior,Total,,,1737.4
2024,Portugal,Total,Superior,Trabalhador familiar não remunerado,,fr,4.6
2024,Portugal,Total,Superior,Trabalhador por conta de outrem,,,1507.5
2024,Portugal,Total,Superior,Trabalhador por conta própria/empregador,,,68.0
2024,Portugal,Total,Superior,Trabalhador por conta própria/isolado,,,157.3
2024,Portugal,Total,Total,Total,,,5112.3
2024,Portugal,Total,Total,Trabalhador familiar não remunerado,,,25.5
2024,Portugal,Total,Total,Trabalhador por conta de outrem,,,4349.9
2024,Portugal,Total,Total,Trabalhador por conta própria/empregador,,,242.2
2024,Portugal,Total,Total,Trabalhador por conta própria/isolado,,,494.6
,,,,,,,
,"Indicador: População empregada por sexo, nível de escolaridade e situação na profissão",,,,,,
,Ultima atualização: 05.02.2025 17:06:57,,,,,,
,Fonte: Base de dados do INE - Instituto Nacional de Estatística,,,,,,
